@RELATION HOA_M6_LHipAngles_X

@ATTRIBUTE t0 NUMERIC
@ATTRIBUTE t1 NUMERIC
@ATTRIBUTE t2 NUMERIC
@ATTRIBUTE t3 NUMERIC
@ATTRIBUTE t4 NUMERIC
@ATTRIBUTE t5 NUMERIC
@ATTRIBUTE t6 NUMERIC
@ATTRIBUTE t7 NUMERIC
@ATTRIBUTE t8 NUMERIC
@ATTRIBUTE t9 NUMERIC
@ATTRIBUTE t10 NUMERIC
@ATTRIBUTE t11 NUMERIC
@ATTRIBUTE t12 NUMERIC
@ATTRIBUTE t13 NUMERIC
@ATTRIBUTE t14 NUMERIC
@ATTRIBUTE t15 NUMERIC
@ATTRIBUTE t16 NUMERIC
@ATTRIBUTE t17 NUMERIC
@ATTRIBUTE t18 NUMERIC
@ATTRIBUTE t19 NUMERIC
@ATTRIBUTE t20 NUMERIC
@ATTRIBUTE t21 NUMERIC
@ATTRIBUTE t22 NUMERIC
@ATTRIBUTE t23 NUMERIC
@ATTRIBUTE t24 NUMERIC
@ATTRIBUTE t25 NUMERIC
@ATTRIBUTE t26 NUMERIC
@ATTRIBUTE t27 NUMERIC
@ATTRIBUTE t28 NUMERIC
@ATTRIBUTE t29 NUMERIC
@ATTRIBUTE t30 NUMERIC
@ATTRIBUTE t31 NUMERIC
@ATTRIBUTE t32 NUMERIC
@ATTRIBUTE t33 NUMERIC
@ATTRIBUTE t34 NUMERIC
@ATTRIBUTE t35 NUMERIC
@ATTRIBUTE t36 NUMERIC
@ATTRIBUTE t37 NUMERIC
@ATTRIBUTE t38 NUMERIC
@ATTRIBUTE t39 NUMERIC
@ATTRIBUTE t40 NUMERIC
@ATTRIBUTE t41 NUMERIC
@ATTRIBUTE t42 NUMERIC
@ATTRIBUTE t43 NUMERIC
@ATTRIBUTE t44 NUMERIC
@ATTRIBUTE t45 NUMERIC
@ATTRIBUTE t46 NUMERIC
@ATTRIBUTE t47 NUMERIC
@ATTRIBUTE t48 NUMERIC
@ATTRIBUTE t49 NUMERIC
@ATTRIBUTE t50 NUMERIC
@ATTRIBUTE t51 NUMERIC
@ATTRIBUTE t52 NUMERIC
@ATTRIBUTE t53 NUMERIC
@ATTRIBUTE t54 NUMERIC
@ATTRIBUTE t55 NUMERIC
@ATTRIBUTE t56 NUMERIC
@ATTRIBUTE t57 NUMERIC
@ATTRIBUTE t58 NUMERIC
@ATTRIBUTE t59 NUMERIC
@ATTRIBUTE t60 NUMERIC
@ATTRIBUTE t61 NUMERIC
@ATTRIBUTE t62 NUMERIC
@ATTRIBUTE t63 NUMERIC
@ATTRIBUTE t64 NUMERIC
@ATTRIBUTE t65 NUMERIC
@ATTRIBUTE t66 NUMERIC
@ATTRIBUTE t67 NUMERIC
@ATTRIBUTE t68 NUMERIC
@ATTRIBUTE t69 NUMERIC
@ATTRIBUTE t70 NUMERIC
@ATTRIBUTE t71 NUMERIC
@ATTRIBUTE t72 NUMERIC
@ATTRIBUTE t73 NUMERIC
@ATTRIBUTE t74 NUMERIC
@ATTRIBUTE t75 NUMERIC
@ATTRIBUTE t76 NUMERIC
@ATTRIBUTE t77 NUMERIC
@ATTRIBUTE t78 NUMERIC
@ATTRIBUTE t79 NUMERIC
@ATTRIBUTE t80 NUMERIC
@ATTRIBUTE t81 NUMERIC
@ATTRIBUTE t82 NUMERIC
@ATTRIBUTE t83 NUMERIC
@ATTRIBUTE t84 NUMERIC
@ATTRIBUTE t85 NUMERIC
@ATTRIBUTE t86 NUMERIC
@ATTRIBUTE t87 NUMERIC
@ATTRIBUTE t88 NUMERIC
@ATTRIBUTE t89 NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE t91 NUMERIC
@ATTRIBUTE t92 NUMERIC
@ATTRIBUTE t93 NUMERIC
@ATTRIBUTE t94 NUMERIC
@ATTRIBUTE t95 NUMERIC
@ATTRIBUTE t96 NUMERIC
@ATTRIBUTE t97 NUMERIC
@ATTRIBUTE t98 NUMERIC
@ATTRIBUTE t99 NUMERIC
@ATTRIBUTE t100 NUMERIC
@ATTRIBUTE patients_class { HOA1, HOA100, HOA101, HOA102, HOA103, HOA104, HOA106, HOA107, HOA108, HOA11, HOA111, HOA112, HOA114, HOA115, HOA116, HOA117, HOA119, HOA12, HOA120, HOA14, HOA15, HOA17, HOA2, HOA20, HOA201, HOA21, HOA22, HOA23, HOA24, HOA25, HOA27, HOA29, HOA3, HOA30, HOA31, HOA33, HOA34, HOA35, HOA36, HOA37, HOA38, HOA39, HOA4, HOA40, HOA41, HOA42, HOA43, HOA45, HOA46, HOA47, HOA48, HOA5, HOA50, HOA52, HOA53, HOA54, HOA55, HOA56, HOA58, HOA59, HOA60, HOA61, HOA64, HOA66, HOA67, HOA68, HOA7, HOA70, HOA71, HOA72, HOA73, HOA74, HOA75, HOA76, HOA79, HOA80, HOA81, HOA82, HOA83, HOA84, HOA85, HOA86, HOA87, HOA88, HOA89, HOA91, HOA92, HOA93, HOA94, HOA96, HOA97, HOA98 }
@ATTRIBUTE OAside_class { L, R }
@ATTRIBUTE trial_class { Gait_Trial_1, Gait_Trial_10, Gait_Trial_11, Gait_Trial_12, Gait_Trial_13, Gait_Trial_14, Gait_Trial_15, Gait_Trial_16, Gait_Trial_17, Gait_Trial_18, Gait_Trial_19, Gait_Trial_2, Gait_Trial_20, Gait_Trial_21, Gait_Trial_22, Gait_Trial_23, Gait_Trial_24, Gait_Trial_25, Gait_Trial_26, Gait_Trial_27, Gait_Trial_28, Gait_Trial_29, Gait_Trial_3, Gait_Trial_30, Gait_Trial_31, Gait_Trial_32, Gait_Trial_4, Gait_Trial_5, Gait_Trial_6, Gait_Trial_7, Gait_Trial_8, Gait_Trial_9 }
@ATTRIBUTE cycle_class { 

@DATA
-2.5853,-3.2265,-3.8406,-4.4172,-4.9453,-5.4126,-5.8064,-6.1137,-6.3214,-6.4168,-6.3881,-6.2249,-5.9181,-5.4611,-4.8497,-4.0823,-3.1606,-2.0891,-0.87536,0.47058,1.9362,3.5071,5.1673,6.8998,8.6862,10.5077,12.3447,14.1773,15.9854,17.7493,19.4499,21.0693,22.5912,24.0015,25.2884,26.4427,27.4582,28.3311,29.0606,29.6484,30.0985,30.4173,30.6133,30.6965,30.6787,30.5728,30.3922,30.1509,29.8623,29.5392,29.1932,28.8336,28.4679,28.1008,27.7344,27.3678,26.9976,26.618,26.2218,25.801,25.3476,24.855,24.3184,23.7358,23.1082,22.4394,21.7358,21.0048,20.255,19.4942,18.7292,17.9649,17.2046,16.4497,15.6999,14.9542,14.2109,13.4683,12.7251,11.9802,11.2333,10.4846,9.7344,8.9836,8.2331,7.4836,6.7358,5.9899,5.2459,4.5032,3.7612,3.019,2.2756,1.5304,0.78289,0.033721,-0.71568,-1.4626,-2.2027,-2.9301,-3.6369,HOA34,R,Marche11,Cycle_1
-5.0756,-5.714,-6.3055,-6.8392,-7.3037,-7.6867,-7.9758,-8.1586,-8.2229,-8.157,-7.9501,-7.5926,-7.077,-6.3976,-5.5517,-4.5394,-3.3644,-2.0335,-0.55683,1.0521,2.777,4.5992,6.4979,8.4507,10.4342,12.4242,14.3966,16.328,18.1961,19.9804,21.6629,23.2284,24.6648,25.9634,27.1186,28.1278,28.9915,29.7124,30.2954,30.7474,31.0767,31.2927,31.4059,31.4277,31.3695,31.243,31.0594,30.8297,30.5634,30.2694,29.9546,29.6248,29.2837,28.9337,28.5751,28.207,27.8271,27.4322,27.0185,26.5823,26.1202,25.6302,25.1113,24.5644,23.9918,23.397,22.784,22.1572,21.5199,20.8743,20.2211,19.5593,18.8864,18.1988,17.4925,16.7636,16.0086,15.2251,14.412,13.5694,12.6989,11.8036,10.8875,9.9553,9.0125,8.0645,7.1167,6.1735,5.2388,4.315,3.4034,2.5042,1.6166,0.7393,-0.12917,-0.98977,-1.8426,-2.6861,-3.5173,-4.331,-5.1195,HOA34,R,Marche12,Cycle_1
-6.7989,-7.3199,-7.7968,-8.2244,-8.5962,-8.9046,-9.1402,-9.2924,-9.3494,-9.2983,-9.126,-8.8197,-8.3675,-7.7594,-6.9882,-6.0498,-4.9441,-3.6749,-2.2504,-0.68282,1.012,2.8149,4.7042,6.6563,8.6464,10.6491,12.639,14.5918,16.4844,18.2959,20.0078,21.6049,23.0747,24.4085,25.6005,26.6482,27.5518,28.3142,28.9402,29.4366,29.8115,30.0744,30.2356,30.3061,30.2972,30.2201,30.0859,29.9048,29.6861,29.4376,29.1654,28.8741,28.5661,28.2417,27.8998,27.5373,27.1503,26.7338,26.2828,25.7928,25.2603,24.6837,24.063,23.4005,22.7005,21.9686,21.2115,20.4359,19.6484,18.8541,18.0568,17.2591,16.4617,15.6644,14.8662,14.0659,13.2621,12.4542,11.6417,10.8248,10.0045,9.1819,8.3586,7.5364,6.7165,5.9003,5.0886,4.282,3.4804,2.6834,1.8906,1.1016,0.31619,-0.46483,-1.2399,-2.006,-2.7588,-3.4924,-4.1992,-4.8701,-5.4949,HOA34,R,Marche13,Cycle_1
-5.0889,-5.5646,-5.9763,-6.3128,-6.5626,-6.7148,-6.7585,-6.6842,-6.483,-6.1477,-5.6726,-5.054,-4.2902,-3.3819,-2.332,-1.1461,0.16788,1.5996,3.1364,4.7636,6.4647,8.2213,10.014,11.8224,13.6257,15.403,17.1345,18.8014,20.3869,21.8768,23.2593,24.5257,25.6704,26.6903,27.5851,28.3567,29.0088,29.5466,29.9765,30.3057,30.5421,30.6941,30.7702,30.7791,30.7294,30.6294,30.487,30.3094,30.1029,29.8726,29.6223,29.3543,29.0694,28.7666,28.4436,28.097,27.7223,27.3147,26.8694,26.3825,25.8511,25.2738,24.6511,23.9855,23.2809,22.5425,21.7763,20.9881,20.1834,19.3666,18.5407,17.7075,16.8677,16.0208,15.1663,14.3032,13.4309,12.5494,11.6595,10.7625,9.8604,8.9557,8.0512,7.1497,6.2537,5.3656,4.487,3.6192,2.7629,1.9183,1.0855,0.26443,-0.54474,-1.3413,-2.1237,-2.8897,-3.6354,-4.3561,-5.0455,-5.6961,-6.2993,HOA34,R,Marche14,Cycle_1
-7.0916,-7.5033,-7.8632,-8.1648,-8.4006,-8.5621,-8.6397,-8.6227,-8.5003,-8.2612,-7.8943,-7.3891,-6.7367,-5.9298,-4.964,-3.8379,-2.5538,-1.1179,0.45905,2.1625,3.9737,5.8706,7.8286,9.821,11.8205,13.8001,15.7341,17.5993,19.3751,21.0448,22.5953,24.0172,25.3045,26.4546,27.4672,28.3443,29.0895,29.7077,30.2047,30.5873,30.8629,31.0396,31.1259,31.1311,31.0648,30.9368,30.7569,30.5344,30.2778,29.9945,29.6902,29.3689,29.0327,28.6814,28.3132,27.9243,27.5103,27.0655,26.5847,26.0631,25.497,24.8844,24.2254,23.5217,22.777,21.9966,21.1864,20.353,19.5026,18.6406,17.7714,16.8981,16.0227,15.1463,14.2692,13.3915,12.5133,11.6351,10.7575,9.8818,9.0095,8.1421,7.2811,6.428,5.5836,4.7487,3.9236,3.1086,2.3035,1.5084,0.72324,-0.051549,-0.8151,-1.5659,-2.3016,-3.0189,-3.7131,-4.379,-5.0096,-5.5976,-6.1344,HOA34,R,Marche15,Cycle_1
-7.9025,-8.3629,-8.7481,-9.0482,-9.2534,-9.3535,-9.3388,-9.2001,-8.9287,-8.5169,-7.9583,-7.2481,-6.3833,-5.3633,-4.1899,-2.868,-1.4054,0.18716,1.8956,3.7029,5.5894,7.5333,9.5106,11.4965,13.4656,15.393,17.2549,19.0298,20.699,22.2469,23.662,24.9361,26.0649,27.0476,27.8859,28.5843,29.1491,29.5882,29.9104,30.1255,30.2438,30.2758,30.2323,30.1239,29.9611,29.7538,29.5112,29.2413,28.951,28.6459,28.3297,28.0046,27.6709,27.3276,26.9719,26.6001,26.2073,25.7884,25.3381,24.8515,24.3246,23.7549,23.1414,22.4851,21.7885,21.0561,20.2932,19.5057,18.6994,17.8796,17.0503,16.2143,15.3733,14.5277,13.6774,12.8218,11.9603,11.0926,10.2193,9.3412,8.46,7.5779,6.6972,5.8208,4.9512,4.0909,3.2419,2.4061,1.5847,0.77875,-0.011066,-0.78409,-1.5395,-2.2764,-2.9931,-3.6873,-4.3561,-4.9954,-5.6004,-6.1649,-6.6818,HOA34,R,Marche16,Cycle_1
-6.4486,-6.8416,-7.159,-7.3899,-7.5232,-7.5478,-7.4535,-7.2305,-6.8703,-6.3658,-5.7116,-4.9043,-3.943,-2.8293,-1.5681,-0.16684,1.3638,3.0103,4.7564,6.5836,8.4711,10.3963,12.3355,14.2646,16.1592,17.9962,19.7541,21.414,22.9602,24.3803,25.6657,26.8112,27.8147,28.6771,29.4009,29.9908,30.4521,30.7914,31.0157,31.1328,31.151,31.0793,30.9274,30.7057,30.4254,30.0976,29.7339,29.3453,28.9422,28.5335,28.1266,27.7266,27.3365,26.9566,26.5847,26.2165,25.8456,25.4643,25.0642,24.6371,24.1756,23.6745,23.1307,22.5441,21.9177,21.2568,20.5688,19.8619,19.1442,18.4228,17.7028,16.9872,16.2768,15.5703,14.8652,14.1579,13.4449,12.7233,11.9906,11.246,10.4896,9.7228,8.9481,8.1685,7.3875,6.6086,5.8348,5.0685,4.3111,3.563,2.8238,2.0924,1.3671,0.64658,-0.070335,-0.78368,-1.4924,-2.1938,-2.8835,-3.5552,-4.2011,HOA34,R,Marche17,Cycle_1
-4.634,-5.1232,-5.5606,-5.9359,-6.2383,-6.4563,-6.5783,-6.5928,-6.4885,-6.2551,-5.883,-5.3644,-4.6933,-3.8656,-2.8801,-1.7385,-0.44542,0.99128,2.5604,4.2478,6.036,7.9053,9.8331,11.7955,13.7669,15.7212,17.6325,19.4758,21.2279,22.868,24.3784,25.7449,26.9574,28.0092,28.8976,29.6234,30.1908,30.6068,30.8809,31.0251,31.0531,30.9802,30.8226,30.5971,30.3205,30.0085,29.6759,29.3351,28.9962,28.6661,28.3489,28.0451,27.7522,27.465,27.1761,26.8768,26.5577,26.2099,25.8255,25.3988,24.9269,24.4094,23.8489,23.2502,22.6199,21.9653,21.294,20.6125,19.9261,19.2383,18.5506,17.8631,17.1744,16.4823,15.7841,15.0773,14.3598,13.6303,12.8885,12.1352,11.3723,10.6025,9.8293,9.0568,8.289,7.5295,6.7816,6.0476,5.3289,4.6259,3.9379,3.2637,2.6015,1.9494,1.306,0.67057,0.043321,-0.57398,-1.178,-1.7636,-2.3239,HOA34,R,Marche18,Cycle_1
15.4282,15.0059,14.5496,14.0583,13.5287,12.9595,12.3568,11.7374,11.1264,10.5457,9.9974,9.4563,8.8823,8.2473,7.5542,6.8333,6.1241,5.4568,4.8409,4.2652,3.7023,3.1176,2.481,1.7786,1.0173,0.21946,-0.5864,-1.3757,-2.1326,-2.85,-3.5266,-4.1651,-4.7706,-5.3502,-5.9121,-6.4655,-7.0197,-7.5832,-8.1627,-8.7615,-9.3776,-10.0044,-10.6312,-11.2453,-11.8349,-12.3937,-12.9231,-13.4303,-13.9237,-14.4069,-14.8739,-15.3059,-15.6719,-15.9323,-16.0458,-15.9766,-15.701,-15.2104,-14.5102,-13.6171,-12.5568,-11.3629,-10.0767,-8.7436,-7.4077,-6.1026,-4.8424,-3.6199,-2.4156,-1.2115,-0.0011652,1.2095,2.4072,3.5784,4.7151,5.8175,6.8941,7.9576,9.0175,10.0727,11.11,12.1074,13.0387,13.8774,14.5985,15.1801,15.605,15.8633,15.9544,15.8898,15.6938,15.4026,15.0618,14.7207,14.4249,14.2054,14.0681,13.9916,13.94,13.8807,13.7945,HOA45,L,Marche01,Cycle_1
15.9074,15.5245,15.1247,14.7149,14.297,13.8712,13.441,13.0169,12.6147,12.2449,11.9003,11.5526,11.1617,10.6924,10.1267,9.468,8.7372,7.9652,7.1846,6.4231,5.6982,5.0123,4.3518,3.6928,3.0096,2.2822,1.4997,0.65972,-0.23276,-1.1676,-2.1307,-3.1064,-4.08,-5.0396,-5.9768,-6.8854,-7.7599,-8.5941,-9.381,-10.1138,-10.7889,-11.4061,-11.9684,-12.4812,-12.9516,-13.3894,-13.8064,-14.215,-14.6256,-15.0422,-15.4587,-15.8579,-16.212,-16.4853,-16.6382,-16.633,-16.4386,-16.0336,-15.4083,-14.5641,-13.5136,-12.2794,-10.8927,-9.3935,-7.8291,-6.2499,-4.6999,-3.2047,-1.7674,-0.37623,0.98426,2.3241,3.6467,4.9509,6.2353,7.4984,8.7398,9.9593,11.1549,12.3207,13.4448,14.5085,15.4888,16.3604,17.0998,17.6881,18.1129,18.3687,18.4565,18.3852,18.1734,17.8508,17.4579,17.0423,16.6531,16.3312,16.0977,15.9456,15.8424,15.7429,15.606,HOA45,L,Marche02,Cycle_1
17.3956,16.9948,16.5332,16.0039,15.4211,14.814,14.2185,13.6703,13.1981,12.8137,12.5012,12.2156,11.8965,11.4887,10.9586,10.2993,9.5258,8.6662,7.7517,6.8075,5.8467,4.8698,3.8693,2.8373,1.7698,0.66893,-0.4562,-1.5893,-2.7085,-3.7897,-4.8112,-5.7572,-6.6204,-7.4031,-8.1165,-8.779,-9.4123,-10.0361,-10.6653,-11.3075,-11.9632,-12.6265,-13.2878,-13.937,-14.5671,-15.1755,-15.7637,-16.3354,-16.8924,-17.4307,-17.9377,-18.3908,-18.7585,-19.0028,-19.0823,-18.9583,-18.6008,-17.9948,-17.143,-16.0667,-14.8039,-13.4035,-11.9184,-10.3991,-8.8879,-7.414,-5.988,-4.602,-3.2369,-1.8747,-0.50726,0.8631,2.2283,3.5806,4.9166,6.2372,7.5441,8.8362,10.108,11.3492,12.5441,13.6704,14.6989,15.5983,16.3408,16.9073,17.2909,17.4989,17.5524,17.4843,17.3381,17.1634,17.0081,16.9091,16.8824,16.918,16.9804,17.0181,16.9787,16.8233,16.5373,HOA45,L,Marche03,Cycle_1
16.9959,16.6423,16.283,15.9316,15.597,15.2845,14.9964,14.7319,14.4794,14.2063,13.8565,13.3678,12.6995,11.8509,10.8588,9.78,8.6726,7.5818,6.5319,5.5244,4.5428,3.5625,2.5639,1.5417,0.50789,-0.51321,-1.4935,-2.4091,-3.2449,-3.9966,-4.6687,-5.2728,-5.8247,-6.3415,-6.8396,-7.3332,-7.8337,-8.349,-8.8831,-9.4366,-10.0076,-10.5924,-11.1859,-11.781,-12.3677,-12.9334,-13.464,-13.9461,-14.3694,-14.7275,-15.0172,-15.2367,-15.3831,-15.4522,-15.4374,-15.3306,-15.1205,-14.7923,-14.3284,-13.7114,-12.9294,-11.979,-10.8674,-9.6127,-8.2437,-6.7959,-5.3034,-3.7918,-2.2764,-0.76822,0.72125,2.1787,3.5924,4.9557,6.2683,7.5353,8.7638,9.9586,11.1189,12.2372,13.3004,14.2911,15.19,15.9798,16.6478,17.1881,17.6015,17.8926,18.0644,18.1159,18.0457,17.8591,17.5751,17.2272,16.8593,16.5154,16.227,16.0043,15.8391,15.7164,15.6255,HOA45,L,Marche04,Cycle_1
17.503,17.1313,16.6859,16.1926,15.6822,15.1835,14.7183,14.2965,13.9134,13.5492,13.1718,12.7463,12.2501,11.6822,11.0607,10.4103,9.751,9.0907,8.4244,7.7358,7.0012,6.196,5.3029,4.3194,3.2605,2.1551,1.0396,-0.050612,-1.0858,-2.046,-2.9229,-3.7198,-4.4494,-5.1297,-5.7795,-6.4152,-7.0492,-7.6884,-8.335,-8.9881,-9.6452,-10.3045,-10.9633,-11.6175,-12.2615,-12.8891,-13.4942,-14.0715,-14.6169,-15.1271,-15.5966,-16.0136,-16.3575,-16.599,-16.7029,-16.6333,-16.3604,-15.8667,-15.1519,-14.2329,-13.1401,-11.9102,-10.5809,-9.187,-7.7596,-6.3266,-4.9089,-3.5162,-2.1442,-0.78025,0.58737,1.9617,3.3362,4.6989,6.0385,7.3488,8.6294,9.8842,11.1174,12.3288,13.511,14.6477,15.7143,16.6812,17.5184,18.1998,18.7068,19.0293,19.1669,19.1297,18.939,18.6278,18.2393,17.8228,17.4278,17.0944,16.8416,16.6591,16.5101,16.3462,16.1243,HOA45,L,Marche05,Cycle_1
15.4581,14.8526,14.2297,13.6288,13.0801,12.6003,12.1925,11.8502,11.5618,11.3119,11.078,10.8256,10.5092,10.0848,9.5251,8.8286,8.0168,7.1244,6.1883,5.2381,4.2889,3.3402,2.3828,1.4104,0.42893,-0.54443,-1.4876,-2.3813,-3.2127,-3.9767,-4.676,-5.3198,-5.9219,-6.4983,-7.0658,-7.6405,-8.2357,-8.8592,-9.5133,-10.1949,-10.8981,-11.6165,-12.3444,-13.0771,-13.8106,-14.5403,-15.2606,-15.9646,-16.6447,-17.293,-17.9024,-18.4638,-18.9646,-19.3861,-19.7054,-19.8976,-19.9384,-19.8044,-19.4713,-18.9138,-18.1089,-17.0436,-15.7219,-14.1685,-12.4284,-10.5641,-8.6473,-6.7429,-4.8921,-3.1047,-1.3677,0.33954,2.0326,3.7171,5.3891,7.0393,8.6587,10.2433,11.792,13.3008,14.758,16.1435,17.4302,18.5859,19.576,20.3679,20.9355,21.2646,21.3559,21.2272,20.9117,20.456,19.9148,19.3437,18.7909,18.2869,17.838,17.4291,17.0416,16.6745,16.3559,HOA45,L,Marche06,Cycle_1
16.5628,16.318,16.0144,15.6515,15.2328,14.768,14.2755,13.784,13.3284,12.9373,12.6127,12.3173,11.9812,11.5312,10.9236,10.1613,9.2861,8.3597,7.4418,6.5735,5.7676,5.0089,4.2643,3.4977,2.6839,1.8149,0.89896,-0.046394,-1.0013,-1.9489,-2.8782,-3.7844,-4.6671,-5.5284,-6.3693,-7.1893,-7.9861,-8.7565,-9.4974,-10.2057,-10.88,-11.5213,-12.133,-12.7189,-13.2804,-13.8163,-14.3254,-14.8096,-15.2744,-15.7248,-16.1612,-16.5755,-16.9496,-17.2558,-17.4587,-17.5198,-17.4049,-17.0914,-16.5716,-15.8508,-14.9429,-13.8663,-12.6444,-11.3068,-9.8894,-8.4297,-6.9587,-5.4914,-4.0253,-2.5492,-1.0563,0.45018,1.9597,3.4609,4.9463,6.4123,7.8572,9.2776,10.6646,12.0014,13.2634,14.4209,15.4427,16.3,16.9698,17.4381,17.7019,17.7694,17.6595,17.4015,17.0351,16.6092,16.1777,15.7939,15.5008,15.3178,15.2306,15.1942,15.152,15.0569,14.885,HOA45,L,Marche07,Cycle_1
16.4444,15.8561,15.2407,14.6431,14.0991,13.6296,13.2405,12.9253,12.665,12.4256,12.1583,11.8107,11.3449,10.7537,10.0616,9.3131,8.5547,7.8199,7.1215,6.4511,5.7846,5.0917,4.3459,3.5321,2.65,1.7124,0.73956,-0.246,-1.2242,-2.1809,-3.11,-4.0141,-4.9024,-5.7856,-6.6713,-7.5593,-8.4411,-9.3023,-10.1268,-10.8997,-11.61,-12.2525,-12.8279,-13.3428,-13.8081,-14.2376,-14.6469,-15.0504,-15.4581,-15.8717,-16.2802,-16.6586,-16.9703,-17.1727,-17.2239,-17.0893,-16.7454,-16.1816,-15.4007,-14.4186,-13.2644,-11.9768,-10.5993,-9.1738,-7.7373,-6.3168,-4.9239,-3.5522,-2.1837,-0.80171,0.59946,2.0121,3.4203,4.8073,6.1604,7.4725,8.7394,9.9562,11.1153,12.2061,13.2147,14.1239,14.915,15.5703,16.0765,16.4258,16.6173,16.6581,16.5651,16.3668,16.1043,15.8281,15.5895,15.4293,15.3656,15.386,15.45,15.5034,15.499,15.4109,15.2356,HOA45,L,Marche08,Cycle_1
16.7077,16.2326,15.6396,14.9506,14.1955,13.4084,12.6266,11.891,11.2456,10.732,10.3741,10.1552,10.0124,9.8567,9.6091,9.2237,8.6915,8.031,7.2761,6.4617,5.6141,4.7445,3.853,2.9359,1.9942,1.0364,0.0777,-0.86383,-1.7714,-2.6341,-3.4497,-4.2254,-4.9748,-5.7141,-6.4569,-7.2103,-7.9738,-8.7431,-9.5152,-10.2928,-11.0861,-11.9155,-12.8093,-13.7955,-14.8867,-16.0667,-17.2875,-18.4793,-19.5658,-20.4777,-21.1598,-21.5714,-21.6829,-21.4754,-20.9416,-20.0905,-18.9514,-17.5744,-16.0263,-14.3806,-12.7054,-11.0537,-9.4607,-7.9477,-6.5257,-5.1935,-3.9313,-2.7009,-1.4586,-0.17297,1.166,2.5469,3.9424,5.3185,6.6429,7.8918,9.052,10.1206,11.0998,11.9939,12.8054,13.534,14.1775,14.7321,15.1924,15.5513,15.8,15.9314,15.9441,15.8467,15.6604,15.4185,15.1633,14.9395,14.7859,14.7266,14.7648,14.8816,15.0427,15.2094,15.3496,HOA45,L,Marche09,Cycle_1
17.5472,17.026,16.5166,16.0786,15.7553,15.5551,15.4398,15.3286,15.1225,14.7434,14.1648,13.4165,12.5616,11.6674,10.7868,9.9515,9.1726,8.4429,7.7397,7.0322,6.2899,5.4912,4.6279,3.7057,2.7401,1.7514,0.76053,-0.2155,-1.1658,-2.0859,-2.9758,-3.8384,-4.678,-5.5005,-6.3123,-7.1195,-7.9264,-8.7353,-9.5461,-10.3562,-11.1597,-11.9478,-12.7096,-13.4332,-14.1072,-14.7236,-15.2799,-15.7795,-16.2317,-16.6476,-17.0348,-17.3928,-17.7081,-17.9534,-18.0897,-18.0715,-17.8543,-17.4023,-16.6957,-15.7366,-14.5503,-13.1817,-11.6877,-10.1286,-8.5584,-7.0177,-5.5256,-4.0764,-2.643,-1.1911,0.30489,1.8527,3.4416,5.0481,6.6442,8.2041,9.7086,11.145,12.5044,13.7782,14.9563,16.0259,16.9706,17.7704,18.4046,18.8566,19.1191,19.1976,19.1099,18.8855,18.5624,18.1848,17.7999,17.4548,17.1924,17.0428,17.0124,17.0762,17.1815,17.2639,17.2648,HOA45,L,Marche10,Cycle_1
16.9806,16.8863,16.6686,16.3354,15.9006,15.3818,14.7988,14.1739,13.5359,12.923,12.3796,11.9387,11.5929,11.278,10.8935,10.352,9.6192,8.7202,7.7169,6.679,5.6609,4.6899,3.7664,2.8725,1.9872,1.0984,0.20815,-0.67003,-1.5177,-2.3177,-3.0581,-3.7345,-4.3506,-4.9173,-5.4512,-5.9724,-6.5002,-7.05,-7.6312,-8.2485,-8.9037,-9.5959,-10.3199,-11.0633,-11.8051,-12.5159,-13.1643,-13.7255,-14.1878,-14.5529,-14.8312,-15.0369,-15.1838,-15.2806,-15.3276,-15.3138,-15.2182,-15.0153,-14.6811,-14.1976,-13.5541,-12.7471,-11.7827,-10.6766,-9.4534,-8.1429,-6.7768,-5.3834,-3.9809,-2.5751,-1.1647,0.25175,1.6716,3.0882,4.494,5.8831,7.2516,8.5959,9.9112,11.1872,12.4054,13.5391,14.5575,15.4323,16.1437,16.6827,17.0524,17.2686,17.3572,17.351,17.2833,17.1831,17.0717,16.9596,16.8454,16.7158,16.5485,16.3203,16.0161,15.6358,15.1973,HOA45,L,Marche11,Cycle_1
17.2561,17.0732,16.849,16.6006,16.3416,16.0814,15.8256,15.5785,15.3425,15.1108,14.8547,14.5193,14.0406,13.3745,12.5187,11.5152,10.4344,9.3533,8.3361,7.4212,6.6161,5.8997,5.2322,4.569,3.8741,3.1269,2.3236,1.473,0.58973,-0.31047,-1.2146,-2.1145,-3.0078,-3.8975,-4.7888,-5.6861,-6.5897,-7.4952,-8.3955,-9.2847,-10.1609,-11.0259,-11.8809,-12.7204,-13.5287,-14.2819,-14.9543,-15.5257,-15.9872,-16.3424,-16.6043,-16.7862,-16.8944,-16.9231,-16.8584,-16.6862,-16.3987,-15.9954,-15.4764,-14.8364,-14.063,-13.1436,-12.0749,-10.8705,-9.5604,-8.1839,-6.7773,-5.3627,-3.9444,-2.5157,-1.0696,0.3931,1.8633,3.3279,4.7748,6.1956,7.583,8.9276,10.2182,11.4439,12.5948,13.659,14.6203,15.4603,16.1644,16.7257,17.1469,17.4381,17.6145,17.6928,17.69,17.623,17.5103,17.3713,17.2233,17.0773,16.9358,16.7939,16.646,16.4921,16.3394,HOA45,L,Marche12,Cycle_1
