@RELATION HOA_M6_RHipAngles_X

@ATTRIBUTE t0 NUMERIC
@ATTRIBUTE t1 NUMERIC
@ATTRIBUTE t2 NUMERIC
@ATTRIBUTE t3 NUMERIC
@ATTRIBUTE t4 NUMERIC
@ATTRIBUTE t5 NUMERIC
@ATTRIBUTE t6 NUMERIC
@ATTRIBUTE t7 NUMERIC
@ATTRIBUTE t8 NUMERIC
@ATTRIBUTE t9 NUMERIC
@ATTRIBUTE t10 NUMERIC
@ATTRIBUTE t11 NUMERIC
@ATTRIBUTE t12 NUMERIC
@ATTRIBUTE t13 NUMERIC
@ATTRIBUTE t14 NUMERIC
@ATTRIBUTE t15 NUMERIC
@ATTRIBUTE t16 NUMERIC
@ATTRIBUTE t17 NUMERIC
@ATTRIBUTE t18 NUMERIC
@ATTRIBUTE t19 NUMERIC
@ATTRIBUTE t20 NUMERIC
@ATTRIBUTE t21 NUMERIC
@ATTRIBUTE t22 NUMERIC
@ATTRIBUTE t23 NUMERIC
@ATTRIBUTE t24 NUMERIC
@ATTRIBUTE t25 NUMERIC
@ATTRIBUTE t26 NUMERIC
@ATTRIBUTE t27 NUMERIC
@ATTRIBUTE t28 NUMERIC
@ATTRIBUTE t29 NUMERIC
@ATTRIBUTE t30 NUMERIC
@ATTRIBUTE t31 NUMERIC
@ATTRIBUTE t32 NUMERIC
@ATTRIBUTE t33 NUMERIC
@ATTRIBUTE t34 NUMERIC
@ATTRIBUTE t35 NUMERIC
@ATTRIBUTE t36 NUMERIC
@ATTRIBUTE t37 NUMERIC
@ATTRIBUTE t38 NUMERIC
@ATTRIBUTE t39 NUMERIC
@ATTRIBUTE t40 NUMERIC
@ATTRIBUTE t41 NUMERIC
@ATTRIBUTE t42 NUMERIC
@ATTRIBUTE t43 NUMERIC
@ATTRIBUTE t44 NUMERIC
@ATTRIBUTE t45 NUMERIC
@ATTRIBUTE t46 NUMERIC
@ATTRIBUTE t47 NUMERIC
@ATTRIBUTE t48 NUMERIC
@ATTRIBUTE t49 NUMERIC
@ATTRIBUTE t50 NUMERIC
@ATTRIBUTE t51 NUMERIC
@ATTRIBUTE t52 NUMERIC
@ATTRIBUTE t53 NUMERIC
@ATTRIBUTE t54 NUMERIC
@ATTRIBUTE t55 NUMERIC
@ATTRIBUTE t56 NUMERIC
@ATTRIBUTE t57 NUMERIC
@ATTRIBUTE t58 NUMERIC
@ATTRIBUTE t59 NUMERIC
@ATTRIBUTE t60 NUMERIC
@ATTRIBUTE t61 NUMERIC
@ATTRIBUTE t62 NUMERIC
@ATTRIBUTE t63 NUMERIC
@ATTRIBUTE t64 NUMERIC
@ATTRIBUTE t65 NUMERIC
@ATTRIBUTE t66 NUMERIC
@ATTRIBUTE t67 NUMERIC
@ATTRIBUTE t68 NUMERIC
@ATTRIBUTE t69 NUMERIC
@ATTRIBUTE t70 NUMERIC
@ATTRIBUTE t71 NUMERIC
@ATTRIBUTE t72 NUMERIC
@ATTRIBUTE t73 NUMERIC
@ATTRIBUTE t74 NUMERIC
@ATTRIBUTE t75 NUMERIC
@ATTRIBUTE t76 NUMERIC
@ATTRIBUTE t77 NUMERIC
@ATTRIBUTE t78 NUMERIC
@ATTRIBUTE t79 NUMERIC
@ATTRIBUTE t80 NUMERIC
@ATTRIBUTE t81 NUMERIC
@ATTRIBUTE t82 NUMERIC
@ATTRIBUTE t83 NUMERIC
@ATTRIBUTE t84 NUMERIC
@ATTRIBUTE t85 NUMERIC
@ATTRIBUTE t86 NUMERIC
@ATTRIBUTE t87 NUMERIC
@ATTRIBUTE t88 NUMERIC
@ATTRIBUTE t89 NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE t91 NUMERIC
@ATTRIBUTE t92 NUMERIC
@ATTRIBUTE t93 NUMERIC
@ATTRIBUTE t94 NUMERIC
@ATTRIBUTE t95 NUMERIC
@ATTRIBUTE t96 NUMERIC
@ATTRIBUTE t97 NUMERIC
@ATTRIBUTE t98 NUMERIC
@ATTRIBUTE t99 NUMERIC
@ATTRIBUTE t100 NUMERIC
@ATTRIBUTE patients_class { HOA1, HOA100, HOA101, HOA102, HOA103, HOA104, HOA106, HOA107, HOA108, HOA11, HOA111, HOA112, HOA114, HOA115, HOA116, HOA117, HOA119, HOA12, HOA120, HOA14, HOA15, HOA17, HOA2, HOA20, HOA201, HOA21, HOA22, HOA23, HOA24, HOA25, HOA27, HOA29, HOA3, HOA30, HOA31, HOA33, HOA34, HOA35, HOA36, HOA37, HOA38, HOA39, HOA4, HOA40, HOA41, HOA42, HOA43, HOA45, HOA46, HOA47, HOA48, HOA5, HOA50, HOA52, HOA53, HOA54, HOA55, HOA56, HOA58, HOA59, HOA60, HOA61, HOA64, HOA66, HOA67, HOA68, HOA7, HOA70, HOA71, HOA72, HOA73, HOA74, HOA75, HOA76, HOA79, HOA80, HOA81, HOA82, HOA83, HOA84, HOA85, HOA86, HOA87, HOA88, HOA89, HOA91, HOA92, HOA93, HOA94, HOA96, HOA97, HOA98 }
@ATTRIBUTE OAside_class { L, R }
@ATTRIBUTE trial_class { Gait_Trial_1, Gait_Trial_10, Gait_Trial_11, Gait_Trial_12, Gait_Trial_13, Gait_Trial_14, Gait_Trial_15, Gait_Trial_16, Gait_Trial_17, Gait_Trial_18, Gait_Trial_19, Gait_Trial_2, Gait_Trial_20, Gait_Trial_21, Gait_Trial_22, Gait_Trial_23, Gait_Trial_24, Gait_Trial_25, Gait_Trial_26, Gait_Trial_27, Gait_Trial_28, Gait_Trial_29, Gait_Trial_3, Gait_Trial_30, Gait_Trial_31, Gait_Trial_32, Gait_Trial_4, Gait_Trial_5, Gait_Trial_6, Gait_Trial_7, Gait_Trial_8, Gait_Trial_9 }
@ATTRIBUTE cycle_class { 

@DATA
32.2124,31.9631,31.7103,31.462,31.2232,30.9953,30.7754,30.556,30.3243,30.0627,29.7505,29.3687,28.9033,28.3503,27.7177,27.024,26.2948,25.5568,24.8319,24.1334,23.4636,22.8145,22.17,21.5096,20.8123,20.061,19.2465,18.3691,17.4399,16.4786,15.5107,14.5629,13.6592,12.8173,12.0464,11.3476,10.7149,10.1378,9.6033,9.0984,8.6109,8.1299,7.6459,7.1513,6.6395,6.1061,5.5484,4.9653,4.358,3.7294,3.0849,2.4327,1.7838,1.1525,0.5558,0.013297,-0.45355,-0.82125,-1.0647,-1.1571,-1.0707,-0.77862,-0.25742,0.50844,1.5226,2.7742,4.2377,5.8764,7.6484,9.5116,11.4284,13.3653,15.2915,17.1751,18.9812,20.6733,22.2163,23.5827,24.7572,25.7396,26.5435,27.1937,27.7211,28.1588,28.538,28.8845,29.2169,29.5465,29.8765,30.204,30.5209,30.8153,31.0734,31.2819,31.4303,31.5123,31.5268,31.4779,31.3735,31.224,31.041,HOA83,R,Marche11,Cycle_1
32.6124,32.3401,32.0684,31.801,31.5353,31.2624,30.9688,30.6388,30.2586,29.8187,29.3153,28.7501,28.1286,27.4591,26.7517,26.0173,25.2667,24.5092,23.7509,22.9939,22.2355,21.4691,20.6864,19.8794,19.0431,18.1773,17.2867,16.3796,15.466,14.5553,13.6549,12.7698,11.9036,11.0588,10.2381,9.4443,8.6807,7.9494,7.2512,6.5847,5.9464,5.3305,4.73,4.1373,3.5451,2.9467,2.3373,1.7142,1.0775,0.43036,-0.22042,-0.86437,-1.4872,-2.0711,-2.5952,-3.0363,-3.3697,-3.5702,-3.6133,-3.4764,-3.1405,-2.592,-1.8232,-0.83391,0.36897,1.772,3.3562,5.099,6.9751,8.9577,11.0177,13.1222,15.2342,17.3118,19.3107,21.1875,22.9044,24.4332,25.7583,26.8778,27.8028,28.5556,29.1665,29.6697,30.0989,30.4835,30.8448,31.195,31.536,31.8614,32.1574,32.4063,32.5894,32.6901,32.6972,32.6074,32.4256,32.1654,31.847,31.495,31.1341,HOA83,R,Marche12,Cycle_1
31.874,31.6412,31.3723,31.0712,30.7446,30.4027,30.0567,29.7147,29.3779,29.0387,28.6816,28.2874,27.8388,27.3258,26.7475,26.1122,25.4343,24.7302,24.0142,23.2964,22.5805,21.8643,21.1416,20.4043,19.6455,18.8623,18.0579,17.2417,16.4278,15.6326,14.8704,14.1505,13.4752,12.8396,12.2329,11.6413,11.0508,10.4499,9.8309,9.1906,8.5298,7.852,7.1622,6.4651,5.7642,5.0616,4.358,3.6538,2.9503,2.2515,1.5654,0.90551,0.29141,-0.25063,-0.6898,-0.99251,-1.1258,-1.0615,-0.77778,-0.26262,0.48603,1.4599,2.6413,4.0056,5.5251,7.1721,8.9219,10.7531,12.6453,14.5751,16.5123,18.4189,20.2501,21.9602,23.5083,24.8643,26.0119,26.9509,27.6953,28.2723,28.7174,29.0692,29.3626,29.6252,29.8753,30.1239,30.3759,30.6319,30.8883,31.1375,31.3691,31.5722,31.738,31.8621,31.9453,31.9929,32.012,32.0087,31.9859,31.9421,31.8719,HOA83,R,Marche13,Cycle_1
32.1206,31.8729,31.6288,31.4044,31.2102,31.0476,30.9071,30.7683,30.6023,30.3781,30.0691,29.6594,29.1466,28.5415,27.8636,27.136,26.3806,25.6151,24.8522,24.1002,23.3629,22.6406,21.93,21.2249,20.5171,19.7982,19.0616,18.304,17.526,16.7321,15.93,15.1291,14.3396,13.5713,12.8325,12.1297,11.4667,10.8443,10.2598,9.7079,9.18,8.6661,8.1549,7.6355,7.0982,6.536,5.9452,5.3257,4.6825,4.0255,3.3708,2.7402,2.1611,1.6647,1.2837,1.0485,0.98423,1.1076,1.4261,1.9381,2.636,3.5083,4.5423,5.7257,7.0468,8.4944,10.0573,11.7234,13.4783,15.3036,17.1755,19.0641,20.9333,22.7426,24.4501,26.016,27.4064,28.5963,29.5723,30.3345,30.8977,31.2901,31.5505,31.7228,31.8499,31.9683,32.1054,32.2779,32.4908,32.738,33.0025,33.259,33.4785,33.6338,33.7037,33.6768,33.5517,33.3354,33.041,32.6851,32.2859,HOA83,R,Marche14,Cycle_1
31.6131,31.2974,30.987,30.6882,30.3989,30.1095,29.8032,29.4596,29.0583,28.5823,28.0218,27.376,26.6523,25.8648,25.0313,24.1695,23.2945,22.4155,21.5351,20.6487,19.7471,18.8196,17.8588,16.8634,15.8415,14.8096,13.791,12.8114,11.8945,11.0577,10.3091,9.6472,9.0615,8.5356,8.0494,7.5832,7.1195,6.6455,6.1531,5.6389,5.1032,4.5486,3.9788,3.3969,2.8049,2.2032,1.5908,0.96688,0.33249,-0.30706,-0.94001,-1.5463,-2.0974,-2.5572,-2.8853,-3.0407,-2.9873,-2.698,-2.1583,-1.3673,-0.33761,0.9065,2.3326,3.9036,5.5823,7.335,9.1342,10.9584,12.7904,14.6131,16.4064,18.1452,19.7999,21.3397,22.7366,23.9691,25.0257,25.907,26.6257,27.2048,27.6745,28.0669,28.4119,28.7333,29.0476,29.3639,29.6852,30.0098,30.3327,30.6462,30.9414,31.2076,31.4337,31.6084,31.7221,31.769,31.7487,31.6681,31.5408,31.3861,31.2262,HOA83,R,Marche15,Cycle_1
31.3568,31.1028,30.8354,30.5641,30.2991,30.051,29.8286,29.6359,29.4688,29.3138,29.1478,28.9421,28.668,28.3028,27.8343,27.263,26.6013,25.8704,25.096,24.3042,23.5173,22.7513,22.014,21.3047,20.6156,19.9336,19.2438,18.5323,17.7886,17.0081,16.1922,15.348,14.4874,13.625,12.7755,11.9517,11.1626,10.4123,9.6999,9.0202,8.3651,7.7252,7.0913,6.4552,5.8109,5.1549,4.4864,3.8073,3.1233,2.4437,1.7826,1.1596,0.59959,0.13206,-0.21102,-0.39766,-0.39951,-0.19523,0.22655,0.86545,1.709,2.7344,3.9115,5.2078,6.593,8.0431,9.5426,11.0832,12.661,14.2706,15.9005,17.5288,19.1226,20.641,22.0418,23.2893,24.3609,25.2507,25.9702,26.5457,27.013,27.4113,27.7768,28.1381,28.5135,28.91,29.3251,29.748,30.1629,30.5525,30.9007,31.1958,31.4317,31.6082,31.7294,31.8022,31.8335,31.8287,31.7906,31.7188,31.6114,HOA83,R,Marche16,Cycle_1
31.0475,30.6563,30.2743,29.9154,29.5877,29.2919,29.0201,28.7568,28.4814,28.1718,27.8083,27.3764,26.8696,26.2893,25.6448,24.9511,24.2265,23.4889,22.7527,22.0264,21.3114,20.6022,19.8888,19.1599,18.4074,17.6288,16.8293,16.021,15.2203,14.4442,13.7076,13.0204,12.3867,11.8045,11.267,10.7644,10.2854,9.8191,9.3549,8.8833,8.3954,7.8839,7.3427,6.7682,6.1599,5.5205,4.856,4.1754,3.4897,2.8114,2.1537,1.5305,0.95576,0.44356,0.0086965,-0.33348,-0.56588,-0.67005,-0.62588,-0.41324,-0.013397,0.58789,1.3982,2.4159,3.629,5.0166,6.5506,8.2002,9.9348,11.7261,13.5478,15.374,17.1753,18.9191,20.5695,22.0922,23.4589,24.6517,25.6649,26.5041,27.1849,27.7298,28.1658,28.5208,28.8214,29.0906,29.3465,29.6028,29.8677,30.1434,30.4257,30.7033,30.9599,31.1767,31.3367,31.4274,31.4431,31.3837,31.2538,31.0609,30.814,HOA83,R,Marche17,Cycle_1
32.4093,32.193,31.9449,31.6767,31.3985,31.1159,30.8268,30.5204,30.1781,29.7778,29.2993,28.7307,28.072,27.3356,26.5438,25.7233,24.9004,24.0953,23.3186,22.5697,21.8373,21.1025,20.3435,19.5416,18.6865,17.7799,16.8363,15.8806,14.9426,14.051,13.2274,12.4828,11.8174,11.2226,10.6856,10.1929,9.7332,9.298,8.8805,8.4744,8.0729,7.6682,7.2528,6.8205,6.3673,5.8923,5.3969,4.8839,4.3567,3.8188,3.2745,2.7299,2.1945,1.6824,1.2137,0.81344,0.5112,0.33822,0.32459,0.49637,0.87354,1.4687,2.286,3.3211,4.56,5.9801,7.5518,9.2413,11.0153,12.8432,14.6981,16.555,18.3885,20.1709,21.8719,23.46,24.9065,26.1885,27.2935,28.2216,28.9853,29.6076,30.1169,30.5418,30.9068,31.2308,31.527,31.8043,32.0688,32.3244,32.5715,32.8071,33.0234,33.2084,33.3476,33.4262,33.4317,33.3553,33.1938,32.9504,32.636,HOA83,R,Marche18,Cycle_1
-0.206,-0.80419,-1.2942,-1.6736,-1.9484,-2.1222,-2.1898,-2.1317,-1.9148,-1.4948,-0.82034,0.15787,1.4663,3.0865,4.9476,6.9465,8.9783,10.9554,12.8149,14.5224,16.0697,17.4701,18.7504,19.9402,21.0606,22.1155,23.0973,23.9979,24.8145,25.5507,26.2163,26.824,27.3846,27.9056,28.3904,28.8394,29.2473,29.6025,29.8876,30.0859,30.1857,30.1851,30.0948,29.9355,29.7328,29.5115,29.2912,29.0875,28.9124,28.772,28.6665,28.5985,28.5825,28.6498,28.8496,29.2341,29.8094,30.4804,31.0571,31.3491,31.264,30.8252,30.1197,29.2385,28.2486,27.1952,26.1128,25.0313,23.9748,22.9565,21.9749,21.0165,20.0681,19.1252,18.191,17.2714,16.37,15.4879,14.6262,13.787,12.9745,12.1933,11.4457,10.732,10.0506,9.4028,8.7935,8.2309,7.7247,7.2766,6.8742,6.4993,6.1337,5.7576,5.3514,4.8957,4.3737,3.7863,3.1589,2.5201,1.8842,HOA56,L,Marche01,Cycle_1
2.3642,1.9816,1.5785,1.1811,0.79624,0.40796,-0.0056088,-0.45289,-0.89697,-1.269,-1.5261,-1.6733,-1.7191,-1.6529,-1.5605,-1.612,-1.7979,-1.8839,-1.634,-0.96348,0.097593,1.4868,3.1516,5.0364,7.0757,9.1869,11.3085,13.4169,15.4932,17.4983,19.3806,21.0937,22.6094,23.9334,25.0952,26.1263,27.0382,27.8174,28.4509,28.9379,29.2601,29.3935,29.3469,29.1563,28.8708,28.5371,28.1935,27.8585,27.5179,27.1413,26.715,26.2541,25.77,25.2444,24.6544,24.0308,23.4575,23.0826,23.1021,23.5934,24.3689,25.0985,25.5594,25.7247,25.6412,25.3456,24.8791,24.3097,23.7185,23.1631,22.6675,22.225,21.7833,21.2744,20.6803,20.0319,19.3782,18.7601,18.1947,17.677,17.2043,16.8093,16.5292,16.2907,15.9848,15.5907,15.1344,14.6421,14.1312,13.6172,13.1057,12.6011,12.1123,11.6248,11.1222,10.6078,10.0908,9.5566,8.9731,8.3383,7.6897,HOA56,L,Marche02,Cycle_1
2.2051,1.5562,0.93398,0.36556,-0.1209,-0.53109,-0.92187,-1.3555,-1.8429,-2.3396,-2.7752,-3.0895,-3.2583,-3.3014,-3.2434,-3.0636,-2.6941,-2.0521,-1.0867,0.19729,1.7544,3.5094,5.3699,7.2595,9.1402,11.0085,12.8742,14.7344,16.5643,18.3228,19.9726,21.4878,22.8567,24.0842,25.1803,26.1489,26.9904,27.6963,28.2463,28.6104,28.7633,28.7128,28.4985,28.1897,27.8619,27.5669,27.3394,27.2029,27.1491,27.1434,27.1544,27.1713,27.1768,27.1283,26.9877,26.7786,26.6064,26.6167,26.8425,27.112,27.2061,27.0162,26.5388,25.8067,24.8617,23.7797,22.6529,21.5383,20.4563,19.4128,18.4121,17.4645,16.5765,15.7444,14.9898,14.3265,13.6979,13.0451,12.3415,11.5943,10.8356,10.1127,9.4611,8.891,8.3988,7.9742,7.5962,7.2377,6.8808,6.5178,6.1507,5.7945,5.4702,5.189,4.9369,4.6726,4.3463,3.9302,3.4223,2.8478,2.2442,HOA56,L,Marche03,Cycle_1
1.4123,0.79053,0.24761,-0.20728,-0.59368,-0.95096,-1.3166,-1.7053,-2.1092,-2.5096,-2.8826,-3.2125,-3.4947,-3.7063,-3.7905,-3.6768,-3.3041,-2.6267,-1.6141,-0.26203,1.3937,3.2816,5.3164,7.4194,9.5349,11.6331,13.6963,15.7098,17.6648,19.5524,21.3505,23.0308,24.5752,25.9858,27.275,28.4455,29.4859,30.3761,31.0928,31.6112,31.9119,32.0012,31.9203,31.7342,31.51,31.3065,31.1657,31.1069,31.1288,31.2176,31.3483,31.4792,31.5561,31.5386,31.4273,31.2724,31.1238,30.9407,30.5861,29.9523,29.0579,27.9973,26.8477,25.6531,24.443,23.2406,22.0724,20.9632,19.9211,18.9245,17.9369,16.9434,15.9579,15.0108,14.1289,13.3228,12.588,11.9197,11.3223,10.8024,10.3595,9.987,9.6757,9.4161,9.1946,8.992,8.7888,8.5703,8.3266,8.0497,7.7367,7.3898,7.0112,6.6105,6.2151,5.8636,5.5803,5.3297,5.009,4.5503,3.9626,HOA56,L,Marche04,Cycle_1
4.1022,3.4832,2.8451,2.1977,1.5414,0.87227,0.20717,-0.39019,-0.82164,-1.0084,-0.92001,-0.55736,0.070658,0.95279,2.0715,3.3933,4.8702,6.4492,8.0733,9.6846,11.2434,12.7407,14.187,15.5952,16.9613,18.266,19.4914,20.6274,21.6684,22.6215,23.5041,24.3291,25.0976,25.7969,26.4052,26.8967,27.2501,27.4544,27.5117,27.4371,27.2565,27.0067,26.7335,26.4833,26.2912,26.1769,26.1535,26.2245,26.3777,26.5799,26.7753,26.9153,26.9989,27.0939,27.2994,27.6351,27.9594,28.0497,27.7744,27.1644,26.3247,25.3356,24.2399,23.0678,21.8573,20.6547,19.5085,18.4487,17.4762,16.5966,15.8249,15.1613,14.5684,13.9862,13.3675,12.713,12.056,11.4252,10.8429,10.3257,9.8895,9.5482,9.3035,9.1418,9.0368,8.9488,8.8248,8.6103,8.2673,7.8197,7.3437,6.9025,6.5239,6.2098,5.9477,5.718,5.4954,5.2508,4.949,4.5441,4.0036,HOA56,L,Marche05,Cycle_1
2.7239,2.3279,1.9294,1.5451,1.1779,0.82632,0.48943,0.17083,-0.12435,-0.39529,-0.63868,-0.83818,-0.9661,-0.99317,-0.88598,-0.60923,-0.13076,0.57601,1.5096,2.637,3.9173,5.3166,6.8057,8.3494,9.9183,11.5086,13.137,14.8203,16.5551,18.3159,20.0648,21.7602,23.3602,24.8307,26.1561,27.3404,28.3879,29.2854,30.0157,30.5689,30.9373,31.1177,31.1182,30.9524,30.6371,30.2022,29.6959,29.1739,28.6836,28.2696,27.9738,27.8256,27.8536,28.0978,28.6094,29.4174,30.4423,31.4455,32.1414,32.3792,32.1887,31.6749,30.9188,29.9724,28.8958,27.7667,26.6531,25.5889,24.5726,23.5879,22.6205,21.6553,20.6857,19.7166,18.7523,17.8048,16.8992,16.0564,15.2792,14.5541,13.8559,13.1584,12.452,11.7464,11.0633,10.4256,9.8433,9.3064,8.7907,8.2709,7.7314,7.1724,6.6193,6.1303,5.7639,5.5129,5.2791,4.9647,4.5392,4.0178,3.4484,HOA56,L,Marche06,Cycle_1
1.3573,0.9784,0.59451,0.18779,-0.24454,-0.68656,-1.1095,-1.4856,-1.7955,-2.0209,-2.1407,-2.1309,-1.9522,-1.5489,-0.86821,0.11921,1.4001,2.9202,4.6061,6.3783,8.1602,9.8946,11.5599,13.1743,14.7737,16.3771,17.9786,19.5551,21.0706,22.4848,23.7684,24.9122,25.9231,26.8184,27.6146,28.3187,28.9284,29.4326,29.8104,30.0454,30.1434,30.1246,30.0122,29.8361,29.636,29.4546,29.3249,29.2623,29.2706,29.349,29.498,29.7111,29.9589,30.1942,30.3738,30.4798,30.5337,30.5725,30.5924,30.52,30.2514,29.7368,29.0139,28.1517,27.1979,26.182,25.1344,24.0914,23.0816,22.1097,21.1638,20.2324,19.3133,18.408,17.5105,16.6102,15.7092,14.8265,13.9869,13.2076,12.4968,11.8563,11.2863,10.7868,10.3589,9.9994,9.6945,9.4202,9.1534,8.8864,8.6299,8.4045,8.2165,8.0383,7.8077,7.4619,6.9847,6.408,5.7783,5.1395,4.5254,HOA56,L,Marche07,Cycle_1
1.5429,1.0233,0.53097,0.062261,-0.38521,-0.80848,-1.1993,-1.5488,-1.8461,-2.069,-2.18,-2.1335,-1.8883,-1.4178,-0.71734,0.19581,1.2872,2.5134,3.8302,5.1967,6.5804,7.9624,9.3373,10.7092,12.0862,13.4788,14.9008,16.3616,17.8548,19.3558,20.8265,22.2314,23.55,24.7726,25.8944,26.9158,27.8379,28.6574,29.3631,29.9363,30.3529,30.589,30.6279,30.4648,30.1106,29.5965,28.9707,28.2888,27.6055,26.9756,26.4559,26.1005,25.9478,26.0015,26.2128,26.483,26.6948,26.7573,26.632,26.3174,25.8237,25.1653,24.3676,23.4763,22.5518,21.6456,20.7875,19.992,19.2633,18.5937,17.9649,17.3547,16.7447,16.1235,15.4871,14.842,14.2058,13.6038,13.0625,12.5964,12.1906,11.8075,11.416,11.0043,10.5742,10.1342,9.6895,9.2388,8.7773,8.3014,7.8128,7.3164,6.8188,6.335,5.8795,5.4385,4.9714,4.4511,3.8788,3.2737,2.6641,HOA56,L,Marche08,Cycle_1
3.73,3.1681,2.6234,2.0692,1.4943,0.9044,0.30814,-0.26944,-0.77193,-1.1263,-1.2613,-1.1132,-0.63851,0.17081,1.2906,2.6802,4.2886,6.056,7.9183,9.8137,11.6874,13.4998,15.2293,16.8715,18.435,19.9307,21.3608,22.7182,23.9927,25.1763,26.2605,27.2332,28.0887,28.8264,29.4467,29.9569,30.3653,30.6746,30.8795,30.9729,30.9547,30.8344,30.6307,30.3712,30.0926,29.8285,29.5956,29.394,29.216,29.0672,28.966,28.9331,28.9759,29.0671,29.1549,29.2054,29.2428,29.3614,29.679,30.217,30.8156,31.2244,31.2892,31.0332,30.5768,30.0149,29.3648,28.6038,27.7215,26.7353,25.6785,24.5844,23.4809,22.3878,21.3194,20.2859,19.2938,18.3469,17.4488,16.6069,15.8241,15.0917,14.391,13.7045,13.0273,12.3657,11.7256,11.1036,10.4901,9.8784,9.2687,8.6647,8.0716,7.4824,6.8786,6.2401,5.5414,4.757,3.8736,2.8978,1.861,HOA56,L,Marche09,Cycle_1
0.35768,-0.13701,-0.65793,-1.1883,-1.7076,-2.1958,-2.6335,-3.0001,-3.2699,-3.4056,-3.3562,-3.0604,-2.4526,-1.4888,-0.17079,1.4556,3.316,5.3191,7.3663,9.3795,11.3356,13.2619,15.1939,17.1375,19.0751,20.9706,22.7666,24.4085,25.8631,27.1314,28.2443,29.225,30.0736,30.7933,31.385,31.8292,32.0922,32.1559,32.0346,31.7677,31.4061,31.0057,30.6115,30.2523,29.9468,29.7127,29.5692,29.5193,29.538,29.5967,29.7081,29.929,30.2725,30.6031,30.6839,30.3412,29.5573,28.4482,27.1505,25.7491,24.2995,22.8467,21.4413,20.139,18.957,17.8645,16.8186,15.7856,14.7494,13.7165,12.7003,11.717,10.7819,9.9051,9.0915,8.3476,7.6921,7.15,6.7348,6.4396,6.2393,6.1003,5.9791,5.8356,5.649,5.4186,5.1594,4.893,4.6367,4.3929,4.1559,3.918,3.6703,3.4092,3.1402,2.878,2.6397,2.4347,2.2637,2.1226,2.0026,HOA56,L,Marche10,Cycle_1
2.731,2.1255,1.5186,0.91034,0.30659,-0.27853,-0.82392,-1.2983,-1.6494,-1.8076,-1.6975,-1.2511,-0.42637,0.76831,2.2674,3.965,5.744,7.5051,9.1875,10.7779,12.2997,13.7827,15.2495,16.7134,18.1747,19.6217,21.0358,22.3971,23.6887,24.8982,26.0148,27.0299,27.9415,28.7543,29.4711,30.0865,30.5866,30.956,31.1828,31.2648,31.2154,31.0646,30.857,30.6448,30.4728,30.364,30.3142,30.2998,30.2935,30.278,30.2503,30.2122,30.1654,30.1228,30.1233,30.2274,30.461,30.7464,30.9097,30.7879,30.3283,29.5748,28.5943,27.4381,26.1542,24.807,23.469,22.1915,20.99,19.853,18.7626,17.7093,16.6923,15.7128,14.7723,13.8761,13.0314,12.243,11.5126,10.844,10.245,9.7244,9.2887,8.9374,8.6639,8.4459,8.2428,8.0277,7.7997,7.5692,7.343,7.1154,6.8684,6.582,6.2409,5.8355,5.3631,4.8248,4.2207,3.547,2.7972,HOA56,L,Marche11,Cycle_1
3.0985,2.3716,1.6559,0.99106,0.39973,-0.11781,-0.57373,-0.97585,-1.3066,-1.5136,-1.5143,-1.2202,-0.55598,0.52286,1.9993,3.7887,5.7566,7.7601,9.7069,11.5708,13.3511,15.0587,16.7181,18.3369,19.897,21.3734,22.7443,23.9926,25.1139,26.1165,27.0069,27.7905,28.4768,29.0732,29.5822,30.0036,30.327,30.5341,30.6223,30.6147,30.5384,30.4075,30.23,30.0196,29.8009,29.6064,29.4717,29.4267,29.4817,29.6233,29.8218,30.0588,30.3595,30.7879,31.3979,32.1515,32.8597,33.2566,33.1674,32.6196,31.7764,30.7763,29.6845,28.5303,27.3484,26.1857,25.082,24.0532,23.0906,22.1808,21.3172,20.4882,19.668,18.8325,17.9819,17.1276,16.2808,15.4517,14.6479,13.8796,13.162,12.5058,11.9082,11.355,10.8261,10.302,9.7691,9.2273,8.686,8.1544,7.6377,7.1309,6.6099,6.044,5.4179,4.7448,4.0574,3.3892,2.7618,2.1796,1.6259,HOA56,L,Marche12,Cycle_1
3.9858,3.2984,2.6571,2.073,1.5546,1.1024,0.70689,0.35563,0.043669,-0.22425,-0.43152,-0.53963,-0.49112,-0.23271,0.26759,1.0205,2.0237,3.2604,4.6939,6.2722,7.9386,9.6478,11.3743,13.108,14.8409,16.5648,18.2672,19.9231,21.5028,22.9849,24.3573,25.6138,26.75,27.765,28.6621,29.4479,30.1289,30.7048,31.1682,31.5112,31.7283,31.8215,31.8055,31.7016,31.5336,31.3279,31.1105,30.9022,30.7142,30.5502,30.411,30.2951,30.1995,30.1211,30.0551,29.992,29.9212,29.8443,29.7861,29.7971,29.9416,30.2504,30.6502,30.9738,31.0731,30.9048,30.5168,29.9808,29.3415,28.6129,27.8061,26.9425,26.0396,25.1114,24.1868,23.3033,22.4788,21.7146,21.0099,20.3493,19.6992,19.0281,18.3245,17.5912,16.8451,16.129,15.4983,15.0026,14.69,14.5287,14.323,13.3337,12.3875,11.423,10.4517,9.4922,8.5664,7.6955,6.8924,6.1633,5.5182,HOA56,L,Marche13,Cycle_1
