@RELATION HEA_M0_LHipAngles_X

@ATTRIBUTE t0 NUMERIC
@ATTRIBUTE t1 NUMERIC
@ATTRIBUTE t2 NUMERIC
@ATTRIBUTE t3 NUMERIC
@ATTRIBUTE t4 NUMERIC
@ATTRIBUTE t5 NUMERIC
@ATTRIBUTE t6 NUMERIC
@ATTRIBUTE t7 NUMERIC
@ATTRIBUTE t8 NUMERIC
@ATTRIBUTE t9 NUMERIC
@ATTRIBUTE t10 NUMERIC
@ATTRIBUTE t11 NUMERIC
@ATTRIBUTE t12 NUMERIC
@ATTRIBUTE t13 NUMERIC
@ATTRIBUTE t14 NUMERIC
@ATTRIBUTE t15 NUMERIC
@ATTRIBUTE t16 NUMERIC
@ATTRIBUTE t17 NUMERIC
@ATTRIBUTE t18 NUMERIC
@ATTRIBUTE t19 NUMERIC
@ATTRIBUTE t20 NUMERIC
@ATTRIBUTE t21 NUMERIC
@ATTRIBUTE t22 NUMERIC
@ATTRIBUTE t23 NUMERIC
@ATTRIBUTE t24 NUMERIC
@ATTRIBUTE t25 NUMERIC
@ATTRIBUTE t26 NUMERIC
@ATTRIBUTE t27 NUMERIC
@ATTRIBUTE t28 NUMERIC
@ATTRIBUTE t29 NUMERIC
@ATTRIBUTE t30 NUMERIC
@ATTRIBUTE t31 NUMERIC
@ATTRIBUTE t32 NUMERIC
@ATTRIBUTE t33 NUMERIC
@ATTRIBUTE t34 NUMERIC
@ATTRIBUTE t35 NUMERIC
@ATTRIBUTE t36 NUMERIC
@ATTRIBUTE t37 NUMERIC
@ATTRIBUTE t38 NUMERIC
@ATTRIBUTE t39 NUMERIC
@ATTRIBUTE t40 NUMERIC
@ATTRIBUTE t41 NUMERIC
@ATTRIBUTE t42 NUMERIC
@ATTRIBUTE t43 NUMERIC
@ATTRIBUTE t44 NUMERIC
@ATTRIBUTE t45 NUMERIC
@ATTRIBUTE t46 NUMERIC
@ATTRIBUTE t47 NUMERIC
@ATTRIBUTE t48 NUMERIC
@ATTRIBUTE t49 NUMERIC
@ATTRIBUTE t50 NUMERIC
@ATTRIBUTE t51 NUMERIC
@ATTRIBUTE t52 NUMERIC
@ATTRIBUTE t53 NUMERIC
@ATTRIBUTE t54 NUMERIC
@ATTRIBUTE t55 NUMERIC
@ATTRIBUTE t56 NUMERIC
@ATTRIBUTE t57 NUMERIC
@ATTRIBUTE t58 NUMERIC
@ATTRIBUTE t59 NUMERIC
@ATTRIBUTE t60 NUMERIC
@ATTRIBUTE t61 NUMERIC
@ATTRIBUTE t62 NUMERIC
@ATTRIBUTE t63 NUMERIC
@ATTRIBUTE t64 NUMERIC
@ATTRIBUTE t65 NUMERIC
@ATTRIBUTE t66 NUMERIC
@ATTRIBUTE t67 NUMERIC
@ATTRIBUTE t68 NUMERIC
@ATTRIBUTE t69 NUMERIC
@ATTRIBUTE t70 NUMERIC
@ATTRIBUTE t71 NUMERIC
@ATTRIBUTE t72 NUMERIC
@ATTRIBUTE t73 NUMERIC
@ATTRIBUTE t74 NUMERIC
@ATTRIBUTE t75 NUMERIC
@ATTRIBUTE t76 NUMERIC
@ATTRIBUTE t77 NUMERIC
@ATTRIBUTE t78 NUMERIC
@ATTRIBUTE t79 NUMERIC
@ATTRIBUTE t80 NUMERIC
@ATTRIBUTE t81 NUMERIC
@ATTRIBUTE t82 NUMERIC
@ATTRIBUTE t83 NUMERIC
@ATTRIBUTE t84 NUMERIC
@ATTRIBUTE t85 NUMERIC
@ATTRIBUTE t86 NUMERIC
@ATTRIBUTE t87 NUMERIC
@ATTRIBUTE t88 NUMERIC
@ATTRIBUTE t89 NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE t91 NUMERIC
@ATTRIBUTE t92 NUMERIC
@ATTRIBUTE t93 NUMERIC
@ATTRIBUTE t94 NUMERIC
@ATTRIBUTE t95 NUMERIC
@ATTRIBUTE t96 NUMERIC
@ATTRIBUTE t97 NUMERIC
@ATTRIBUTE t98 NUMERIC
@ATTRIBUTE t99 NUMERIC
@ATTRIBUTE t100 NUMERIC
@ATTRIBUTE patients_class { HEA121, HEA122, HEA123, HEA124, HEA125, HEA126, HEA127, HEA128, HEA129, HEA130, HEA131, HEA132, HEA133, HEA134, HEA135, HEA136, HEA137, HEA138, HEA139, HEA140, HEA141, HEA142, HEA143, HEA144, HEA145, HEA146, HEA147, HEA148, HEA149, HEA150, HEA151, HEA152, HEA153, HEA154, HEA155, HEA156, HEA157, HEA158, HEA159, HEA160, HEA161, HEA162, HEA163, HEA164, HEA165, HEA166, HEA167, HEA168, HEA169, HEA170, HEA171, HEA172, HEA173, HEA174, HEA175, HEA176, HEA177, HEA178, HEA179, HEA180, HEA181, HEA182, HEA183, HEA184, HEA185, HEA186, HEA187, HEA188, HEA189, HEA190, HEA191, HEA192, HEA193, HEA194, HEA195, HEA196, HEA197, HEA198, HEA199, HEA200, HOA1, HOA102, HOA106, HOA107, HOA108, HOA110, HOA111, HOA116, HOA119, HOA120, HOA13, HOA14, HOA15, HOA17, HOA2, HOA201, HOA25, HOA26, HOA30, HOA33, HOA35, HOA36, HOA38, HOA39, HOA40, HOA41, HOA42, HOA44, HOA46, HOA50, HOA54, HOA55, HOA60, HOA61, HOA66, HOA70, HOA71, HOA82, HOA86, HOA9, HOA91, HOA92, HOA93, HOA94, HOA97 }
@ATTRIBUTE OAside_class { L, N, R }
@ATTRIBUTE trial_class { Gait_Trial_1, Gait_Trial_10, Gait_Trial_11, Gait_Trial_12, Gait_Trial_13, Gait_Trial_14, Gait_Trial_15, Gait_Trial_16, Gait_Trial_17, Gait_Trial_18, Gait_Trial_19, Gait_Trial_2, Gait_Trial_20, Gait_Trial_21, Gait_Trial_22, Gait_Trial_23, Gait_Trial_24, Gait_Trial_25, Gait_Trial_26, Gait_Trial_27, Gait_Trial_28, Gait_Trial_29, Gait_Trial_3, Gait_Trial_30, Gait_Trial_31, Gait_Trial_4, Gait_Trial_5, Gait_Trial_6, Gait_Trial_7, Gait_Trial_8, Gait_Trial_9 }
@ATTRIBUTE cycle_class { Cycle_1, Cycle_2, Cycle_3, Cycle_4, Cycle_5, Cycle_6, Cycle_7 }

@DATA
-12.4109,-12.8998,-13.3511,-13.7596,-14.1115,-14.384,-14.5463,-14.5617,-14.3917,-14.0018,-13.367,-12.4781,-11.3438,-9.991,-8.4605,-6.8022,-5.0688,-3.3101,-1.5689,0.12235,1.7432,3.2841,4.7444,6.1295,7.4471,8.7051,9.9091,11.062,12.1646,13.2162,14.216,15.1635,16.0575,16.8955,17.673,18.3835,19.0186,19.5688,20.0247,20.3791,20.6292,20.7796,20.8448,20.8491,20.8259,20.8126,20.8447,20.9495,21.1406,21.4162,21.7605,22.1473,22.5457,22.9238,23.2516,23.5021,23.6517,23.6822,23.5828,23.3521,22.9963,22.5249,21.9469,21.2687,20.494,19.6268,18.6733,17.6427,16.5468,15.3987,14.2115,12.9972,11.766,10.5258,9.2833,8.0437,6.8125,5.5955,4.3991,3.2304,2.0964,1.0038,-0.041884,-1.037,-1.9808,-2.8751,-3.7248,-4.5372,-5.3209,-6.0849,-6.8368,-7.5813,-8.3193,-9.0472,-9.7579,-10.4424,-11.0921,-11.7013,-12.2676,-12.7916,-13.2735,HEA199,N,Marche11,Cycle_2
-13.1909,-13.6252,-13.9892,-14.2762,-14.4746,-14.5676,-14.5336,-14.3477,-13.9851,-13.4245,-12.6521,-11.6655,-10.4758,-9.1083,-7.6002,-5.9957,-4.3402,-2.6751,-1.0332,0.56303,2.1011,3.5762,4.9884,6.3395,7.6309,8.8631,10.036,11.1493,12.2034,13.1995,14.1387,15.0213,15.8458,16.6085,17.3033,17.9221,18.4562,18.8972,19.2386,19.4777,19.6175,19.6681,19.6478,19.5832,19.507,19.454,19.456,19.5356,19.7017,19.947,20.2493,20.5772,20.8966,21.1778,21.4007,21.5545,21.6352,21.6404,21.565,21.4016,21.1418,20.7802,20.315,19.7483,19.084,18.3273,17.4849,16.5653,15.5804,14.5447,13.4743,12.3854,11.2919,10.2043,9.1289,8.0692,7.0272,6.0047,5.0041,4.0279,3.0769,2.1503,1.2452,0.35775,-0.51534,-1.3764,-2.2264,-3.0652,-3.892,-4.7055,-5.5043,-6.2869,-7.0515,-7.7963,-8.5187,-9.2155,-9.8829,-10.5166,-11.1129,-11.6687,-12.1823,HEA199,N,Marche12,Cycle_1
-13.1909,-13.6252,-13.9892,-14.2762,-14.4746,-14.5676,-14.5336,-14.3477,-13.9851,-13.4245,-12.6521,-11.6655,-10.4758,-9.1083,-7.6002,-5.9957,-4.3402,-2.6751,-1.0332,0.56303,2.1011,3.5762,4.9884,6.3395,7.6309,8.8631,10.036,11.1493,12.2034,13.1995,14.1387,15.0213,15.8458,16.6085,17.3033,17.9221,18.4562,18.8972,19.2386,19.4777,19.6175,19.6681,19.6478,19.5832,19.507,19.454,19.456,19.5356,19.7017,19.947,20.2493,20.5772,20.8966,21.1778,21.4007,21.5545,21.6352,21.6404,21.565,21.4016,21.1418,20.7802,20.315,19.7483,19.084,18.3273,17.4849,16.5653,15.5804,14.5447,13.4743,12.3854,11.2919,10.2043,9.1289,8.0692,7.0272,6.0047,5.0041,4.0279,3.0769,2.1503,1.2452,0.35775,-0.51534,-1.3764,-2.2264,-3.0652,-3.892,-4.7055,-5.5043,-6.2869,-7.0515,-7.7963,-8.5187,-9.2155,-9.8829,-10.5166,-11.1129,-11.6687,-12.1823,HEA199,N,Marche12,Cycle_2
-13.1909,-13.6252,-13.9892,-14.2762,-14.4746,-14.5676,-14.5336,-14.3477,-13.9851,-13.4245,-12.6521,-11.6655,-10.4758,-9.1083,-7.6002,-5.9957,-4.3402,-2.6751,-1.0332,0.56303,2.1011,3.5762,4.9884,6.3395,7.6309,8.8631,10.036,11.1493,12.2034,13.1995,14.1387,15.0213,15.8458,16.6085,17.3033,17.9221,18.4562,18.8972,19.2386,19.4777,19.6175,19.6681,19.6478,19.5832,19.507,19.454,19.456,19.5356,19.7017,19.947,20.2493,20.5772,20.8966,21.1778,21.4007,21.5545,21.6352,21.6404,21.565,21.4016,21.1418,20.7802,20.315,19.7483,19.084,18.3273,17.4849,16.5653,15.5804,14.5447,13.4743,12.3854,11.2919,10.2043,9.1289,8.0692,7.0272,6.0047,5.0041,4.0279,3.0769,2.1503,1.2452,0.35775,-0.51534,-1.3764,-2.2264,-3.0652,-3.892,-4.7055,-5.5043,-6.2869,-7.0515,-7.7963,-8.5187,-9.2155,-9.8829,-10.5166,-11.1129,-11.6687,-12.1823,HEA199,N,Marche12,Cycle_3
-12.8895,-13.3171,-13.6739,-13.9488,-14.1272,-14.1902,-14.1146,-13.8748,-13.4466,-12.8116,-11.962,-10.9034,-9.6551,-8.2487,-6.7241,-5.1258,-3.4972,-1.8759,-0.28946,1.2467,2.7281,4.1579,5.5423,6.8862,8.1908,9.4532,10.6674,11.8264,12.9239,13.9553,14.9181,15.8109,16.6327,17.3823,18.0573,18.6542,19.1684,19.5952,19.9304,20.1723,20.3244,20.397,20.4094,20.3889,20.368,20.3794,20.4495,20.5929,20.8089,21.0828,21.3884,21.6954,21.975,22.2061,22.3765,22.4809,22.5165,22.4783,22.3574,22.1444,21.8331,21.4242,20.9243,20.3433,19.6906,18.973,18.1944,17.3571,16.4634,15.5166,14.5224,13.4883,12.4234,11.3375,10.2399,9.1391,8.0419,6.9535,5.8777,4.8177,3.7767,2.7579,1.7643,0.79811,-0.14067,-1.0542,-1.9464,-2.8225,-3.687,-4.5423,-5.3885,-6.2225,-7.0391,-7.8321,-8.5952,-9.323,-10.0121,-10.6603,-11.2677,-11.8353,-12.3645,HEA199,N,Marche13,Cycle_1
-12.8895,-13.3171,-13.6739,-13.9488,-14.1272,-14.1902,-14.1146,-13.8748,-13.4466,-12.8116,-11.962,-10.9034,-9.6551,-8.2487,-6.7241,-5.1258,-3.4972,-1.8759,-0.28946,1.2467,2.7281,4.1579,5.5423,6.8862,8.1908,9.4532,10.6674,11.8264,12.9239,13.9553,14.9181,15.8109,16.6327,17.3823,18.0573,18.6542,19.1684,19.5952,19.9304,20.1723,20.3244,20.397,20.4094,20.3889,20.368,20.3794,20.4495,20.5929,20.8089,21.0828,21.3884,21.6954,21.975,22.2061,22.3765,22.4809,22.5165,22.4783,22.3574,22.1444,21.8331,21.4242,20.9243,20.3433,19.6906,18.973,18.1944,17.3571,16.4634,15.5166,14.5224,13.4883,12.4234,11.3375,10.2399,9.1391,8.0419,6.9535,5.8777,4.8177,3.7767,2.7579,1.7643,0.79811,-0.14067,-1.0542,-1.9464,-2.8225,-3.687,-4.5423,-5.3885,-6.2225,-7.0391,-7.8321,-8.5952,-9.323,-10.0121,-10.6603,-11.2677,-11.8353,-12.3645,HEA199,N,Marche13,Cycle_2
-13.1137,-13.5637,-13.9299,-14.2098,-14.3962,-14.4748,-14.4225,-14.2098,-13.8051,-13.1811,-12.3212,-11.224,-9.9056,-8.3979,-6.7449,-4.9971,-3.205,-1.4138,0.34098,2.0348,3.6544,5.1954,6.66,8.053,9.3802,10.646,11.8528,13.0012,14.09,15.1172,16.0803,16.9761,17.801,18.5506,19.2194,19.8013,20.2902,20.6806,20.9695,21.1576,21.2521,21.2682,21.2298,21.1681,21.117,21.1073,21.1605,21.2849,21.4745,21.7111,21.9696,22.2241,22.4532,22.6422,22.7811,22.8606,22.8686,22.7899,22.6091,22.3157,21.9066,21.3851,20.7585,20.0348,19.2218,18.3268,17.3583,16.326,15.2413,14.1164,12.9631,11.7928,10.616,9.443,8.284,7.149,6.0471,4.9858,3.9698,3.0013,2.079,1.1985,0.35292,-0.46703,-1.2712,-2.0691,-2.8688,-3.6758,-4.4928,-5.3192,-6.1513,-6.9831,-7.8069,-8.6141,-9.3964,-10.1465,-10.8587,-11.5297,-12.1575,-12.74,-13.2734,HEA199,N,Marche14,Cycle_1
-13.1137,-13.5637,-13.9299,-14.2098,-14.3962,-14.4748,-14.4225,-14.2098,-13.8051,-13.1811,-12.3212,-11.224,-9.9056,-8.3979,-6.7449,-4.9971,-3.205,-1.4138,0.34098,2.0348,3.6544,5.1954,6.66,8.053,9.3802,10.646,11.8528,13.0012,14.09,15.1172,16.0803,16.9761,17.801,18.5506,19.2194,19.8013,20.2902,20.6806,20.9695,21.1576,21.2521,21.2682,21.2298,21.1681,21.117,21.1073,21.1605,21.2849,21.4745,21.7111,21.9696,22.2241,22.4532,22.6422,22.7811,22.8606,22.8686,22.7899,22.6091,22.3157,21.9066,21.3851,20.7585,20.0348,19.2218,18.3268,17.3583,16.326,15.2413,14.1164,12.9631,11.7928,10.616,9.443,8.284,7.149,6.0471,4.9858,3.9698,3.0013,2.079,1.1985,0.35292,-0.46703,-1.2712,-2.0691,-2.8688,-3.6758,-4.4928,-5.3192,-6.1513,-6.9831,-7.8069,-8.6141,-9.3964,-10.1465,-10.8587,-11.5297,-12.1575,-12.74,-13.2734,HEA199,N,Marche14,Cycle_2
-21.4469,-21.9771,-22.4153,-22.7491,-22.9669,-23.0583,-23.0141,-22.8268,-22.4904,-22.001,-21.3564,-20.5566,-19.6034,-18.501,-17.2556,-15.8758,-14.373,-12.761,-11.0571,-9.2817,-7.4588,-5.6149,-3.778,-1.9756,-0.23273,1.4296,2.995,4.452,5.7935,7.0158,8.1178,9.1006,9.9669,10.7207,11.3677,11.915,12.3713,12.7467,13.0524,13.3004,13.5023,13.6696,13.8125,13.94,14.0595,14.1769,14.2964,14.4208,14.551,14.6861,14.8229,14.956,15.0776,15.1779,15.2453,15.2672,15.2309,15.1245,14.9375,14.6624,14.2945,13.8324,13.2784,12.6373,11.9164,11.1246,10.272,9.3689,8.4259,7.4527,6.4585,5.4511,4.4372,3.4219,2.4087,1.3999,0.39656,-0.60104,-1.5931,-2.5798,-3.5614,-4.5377,-5.5083,-6.4725,-7.4295,-8.379,-9.3205,-10.2543,-11.1807,-12.0998,-13.0117,-13.9156,-14.8095,-15.6901,-16.5525,-17.3903,-18.1955,-18.9587,-19.6697,-20.3174,-20.8909,HEA188,N,Marche01,Cycle_1
-21.4469,-21.9771,-22.4153,-22.7491,-22.9669,-23.0583,-23.0141,-22.8268,-22.4904,-22.001,-21.3564,-20.5566,-19.6034,-18.501,-17.2556,-15.8758,-14.373,-12.761,-11.0571,-9.2817,-7.4588,-5.6149,-3.778,-1.9756,-0.23273,1.4296,2.995,4.452,5.7935,7.0158,8.1178,9.1006,9.9669,10.7207,11.3677,11.915,12.3713,12.7467,13.0524,13.3004,13.5023,13.6696,13.8125,13.94,14.0595,14.1769,14.2964,14.4208,14.551,14.6861,14.8229,14.956,15.0776,15.1779,15.2453,15.2672,15.2309,15.1245,14.9375,14.6624,14.2945,13.8324,13.2784,12.6373,11.9164,11.1246,10.272,9.3689,8.4259,7.4527,6.4585,5.4511,4.4372,3.4219,2.4087,1.3999,0.39656,-0.60104,-1.5931,-2.5798,-3.5614,-4.5377,-5.5083,-6.4725,-7.4295,-8.379,-9.3205,-10.2543,-11.1807,-12.0998,-13.0117,-13.9156,-14.8095,-15.6901,-16.5525,-17.3903,-18.1955,-18.9587,-19.6697,-20.3174,-20.8909,HEA188,N,Marche01,Cycle_2
-21.4469,-21.9771,-22.4153,-22.7491,-22.9669,-23.0583,-23.0141,-22.8268,-22.4904,-22.001,-21.3564,-20.5566,-19.6034,-18.501,-17.2556,-15.8758,-14.373,-12.761,-11.0571,-9.2817,-7.4588,-5.6149,-3.778,-1.9756,-0.23273,1.4296,2.995,4.452,5.7935,7.0158,8.1178,9.1006,9.9669,10.7207,11.3677,11.915,12.3713,12.7467,13.0524,13.3004,13.5023,13.6696,13.8125,13.94,14.0595,14.1769,14.2964,14.4208,14.551,14.6861,14.8229,14.956,15.0776,15.1779,15.2453,15.2672,15.2309,15.1245,14.9375,14.6624,14.2945,13.8324,13.2784,12.6373,11.9164,11.1246,10.272,9.3689,8.4259,7.4527,6.4585,5.4511,4.4372,3.4219,2.4087,1.3999,0.39656,-0.60104,-1.5931,-2.5798,-3.5614,-4.5377,-5.5083,-6.4725,-7.4295,-8.379,-9.3205,-10.2543,-11.1807,-12.0998,-13.0117,-13.9156,-14.8095,-15.6901,-16.5525,-17.3903,-18.1955,-18.9587,-19.6697,-20.3174,-20.8909,HEA188,N,Marche01,Cycle_3
-22.1425,-22.6266,-23.0013,-23.2572,-23.3865,-23.3832,-23.2427,-22.9626,-22.5418,-21.9806,-21.2808,-20.4452,-19.4773,-18.3816,-17.1633,-15.8283,-14.3833,-12.8364,-11.1969,-9.4769,-7.6909,-5.8571,-3.9972,-2.1358,-0.29917,1.4866,3.1975,4.8128,6.3161,7.6954,8.9428,10.0544,11.0293,11.8702,12.5821,13.1734,13.6544,14.0378,14.3382,14.5711,14.752,14.8964,15.0179,15.1283,15.2373,15.3513,15.4745,15.6081,15.7509,15.899,16.0466,16.1853,16.3052,16.3946,16.4408,16.4305,16.3509,16.1901,15.9384,15.5884,15.1364,14.5822,13.9295,13.1853,12.3596,11.4647,10.5137,9.5201,8.4969,7.4555,6.4057,5.3549,4.3088,3.2706,2.2419,1.2227,0.21181,-0.79251,-1.7923,-2.7895,-3.7855,-4.7812,-5.7768,-6.7719,-7.7657,-8.7572,-9.7451,-10.7282,-11.7053,-12.6748,-13.6349,-14.5828,-15.5151,-16.4273,-17.3135,-18.1671,-18.9802,-19.7444,-20.4505,-21.0896,-21.6523,HEA188,N,Marche02,Cycle_1
-22.1425,-22.6266,-23.0013,-23.2572,-23.3865,-23.3832,-23.2427,-22.9626,-22.5418,-21.9806,-21.2808,-20.4452,-19.4773,-18.3816,-17.1633,-15.8283,-14.3833,-12.8364,-11.1969,-9.4769,-7.6909,-5.8571,-3.9972,-2.1358,-0.29917,1.4866,3.1975,4.8128,6.3161,7.6954,8.9428,10.0544,11.0293,11.8702,12.5821,13.1734,13.6544,14.0378,14.3382,14.5711,14.752,14.8964,15.0179,15.1283,15.2373,15.3513,15.4745,15.6081,15.7509,15.899,16.0466,16.1853,16.3052,16.3946,16.4408,16.4305,16.3509,16.1901,15.9384,15.5884,15.1364,14.5822,13.9295,13.1853,12.3596,11.4647,10.5137,9.5201,8.4969,7.4555,6.4057,5.3549,4.3088,3.2706,2.2419,1.2227,0.21181,-0.79251,-1.7923,-2.7895,-3.7855,-4.7812,-5.7768,-6.7719,-7.7657,-8.7572,-9.7451,-10.7282,-11.7053,-12.6748,-13.6349,-14.5828,-15.5151,-16.4273,-17.3135,-18.1671,-18.9802,-19.7444,-20.4505,-21.0896,-21.6523,HEA188,N,Marche02,Cycle_2
-21.364,-21.647,-21.8134,-21.8534,-21.7589,-21.5237,-21.1434,-20.6156,-19.9397,-19.1168,-18.1494,-17.0416,-15.799,-14.4288,-12.9399,-11.3443,-9.6569,-7.8966,-6.0864,-4.2529,-2.4247,-0.63013,1.105,2.7589,4.3148,5.7607,7.089,8.2957,9.3795,10.3414,11.1847,11.9141,12.5364,13.0598,13.4944,13.8513,14.1428,14.3813,14.5789,14.7469,14.8954,15.0324,15.1646,15.2969,15.4324,15.5729,15.7184,15.8674,16.0167,16.161,16.2926,16.4022,16.4785,16.509,16.4804,16.3799,16.196,15.9197,15.5451,15.0708,14.4993,13.8373,13.095,12.285,11.4207,10.5158,9.5828,8.6325,7.6737,6.7131,5.7552,4.8027,3.8564,2.9158,1.979,1.0437,0.10704,-0.83393,-1.7817,-2.7381,-3.7042,-4.6804,-5.6659,-6.6594,-7.6588,-8.6617,-9.6651,-10.6656,-11.6592,-12.6413,-13.6064,-14.5484,-15.46,-16.3331,-17.1594,-17.93,-18.6362,-19.2705,-19.8258,-20.2977,-20.6835,HEA188,N,Marche03,Cycle_1
-21.364,-21.647,-21.8134,-21.8534,-21.7589,-21.5237,-21.1434,-20.6156,-19.9397,-19.1168,-18.1494,-17.0416,-15.799,-14.4288,-12.9399,-11.3443,-9.6569,-7.8966,-6.0864,-4.2529,-2.4247,-0.63013,1.105,2.7589,4.3148,5.7607,7.089,8.2957,9.3795,10.3414,11.1847,11.9141,12.5364,13.0598,13.4944,13.8513,14.1428,14.3813,14.5789,14.7469,14.8954,15.0324,15.1646,15.2969,15.4324,15.5729,15.7184,15.8674,16.0167,16.161,16.2926,16.4022,16.4785,16.509,16.4804,16.3799,16.196,15.9197,15.5451,15.0708,14.4993,13.8373,13.095,12.285,11.4207,10.5158,9.5828,8.6325,7.6737,6.7131,5.7552,4.8027,3.8564,2.9158,1.979,1.0437,0.10704,-0.83393,-1.7817,-2.7381,-3.7042,-4.6804,-5.6659,-6.6594,-7.6588,-8.6617,-9.6651,-10.6656,-11.6592,-12.6413,-13.6064,-14.5484,-15.46,-16.3331,-17.1594,-17.93,-18.6362,-19.2705,-19.8258,-20.2977,-20.6835,HEA188,N,Marche03,Cycle_2
-21.364,-21.647,-21.8134,-21.8534,-21.7589,-21.5237,-21.1434,-20.6156,-19.9397,-19.1168,-18.1494,-17.0416,-15.799,-14.4288,-12.9399,-11.3443,-9.6569,-7.8966,-6.0864,-4.2529,-2.4247,-0.63013,1.105,2.7589,4.3148,5.7607,7.089,8.2957,9.3795,10.3414,11.1847,11.9141,12.5364,13.0598,13.4944,13.8513,14.1428,14.3813,14.5789,14.7469,14.8954,15.0324,15.1646,15.2969,15.4324,15.5729,15.7184,15.8674,16.0167,16.161,16.2926,16.4022,16.4785,16.509,16.4804,16.3799,16.196,15.9197,15.5451,15.0708,14.4993,13.8373,13.095,12.285,11.4207,10.5158,9.5828,8.6325,7.6737,6.7131,5.7552,4.8027,3.8564,2.9158,1.979,1.0437,0.10704,-0.83393,-1.7817,-2.7381,-3.7042,-4.6804,-5.6659,-6.6594,-7.6588,-8.6617,-9.6651,-10.6656,-11.6592,-12.6413,-13.6064,-14.5484,-15.46,-16.3331,-17.1594,-17.93,-18.6362,-19.2705,-19.8258,-20.2977,-20.6835,HEA188,N,Marche03,Cycle_3
-20.7443,-21.2101,-21.5629,-21.7923,-21.8897,-21.8482,-21.6628,-21.3309,-20.8512,-20.2247,-19.4538,-18.5426,-17.4966,-16.3225,-15.0284,-13.6239,-12.12,-10.5295,-8.8672,-7.1499,-5.3968,-3.6294,-1.87,-0.14158,1.5342,3.1377,4.6526,6.066,7.3684,8.5536,9.6184,10.562,11.3859,12.0937,12.6909,13.1853,13.5863,13.9048,14.1531,14.344,14.4907,14.6056,14.7003,14.7852,14.8686,14.957,15.0546,15.1634,15.2829,15.41,15.5389,15.6616,15.7675,15.8447,15.8801,15.8607,15.7743,15.6111,15.3637,15.0285,14.6053,14.0973,13.5109,12.8541,12.1362,11.3671,10.5559,9.711,8.8396,7.9476,7.0392,6.1175,5.1843,4.2405,3.2864,2.322,1.3475,0.36356,-0.62877,-1.6276,-2.6304,-3.6345,-4.637,-5.6353,-6.6274,-7.612,-8.5886,-9.5569,-10.517,-11.4685,-12.4107,-13.3416,-14.258,-15.1554,-16.0277,-16.8677,-17.667,-18.4167,-19.1072,-19.729,-20.2726,HEA188,N,Marche04,Cycle_1
-20.7443,-21.2101,-21.5629,-21.7923,-21.8897,-21.8482,-21.6628,-21.3309,-20.8512,-20.2247,-19.4538,-18.5426,-17.4966,-16.3225,-15.0284,-13.6239,-12.12,-10.5295,-8.8672,-7.1499,-5.3968,-3.6294,-1.87,-0.14158,1.5342,3.1377,4.6526,6.066,7.3684,8.5536,9.6184,10.562,11.3859,12.0937,12.6909,13.1853,13.5863,13.9048,14.1531,14.344,14.4907,14.6056,14.7003,14.7852,14.8686,14.957,15.0546,15.1634,15.2829,15.41,15.5389,15.6616,15.7675,15.8447,15.8801,15.8607,15.7743,15.6111,15.3637,15.0285,14.6053,14.0973,13.5109,12.8541,12.1362,11.3671,10.5559,9.711,8.8396,7.9476,7.0392,6.1175,5.1843,4.2405,3.2864,2.322,1.3475,0.36356,-0.62877,-1.6276,-2.6304,-3.6345,-4.637,-5.6353,-6.6274,-7.612,-8.5886,-9.5569,-10.517,-11.4685,-12.4107,-13.3416,-14.258,-15.1554,-16.0277,-16.8677,-17.667,-18.4167,-19.1072,-19.729,-20.2726,HEA188,N,Marche04,Cycle_2
-21.7663,-22.2859,-22.6886,-22.9621,-23.0954,-23.0796,-22.9082,-22.577,-22.0844,-21.4312,-20.6202,-19.6565,-18.5467,-17.2989,-15.9225,-14.4282,-12.8279,-11.1349,-9.3645,-7.5342,-5.6642,-3.7769,-1.8967,-0.048546,1.7436,3.4579,5.0761,6.5835,7.9689,9.2247,10.3462,11.3313,12.1805,12.8967,13.4852,13.9541,14.3137,14.5765,14.7565,14.8689,14.9285,14.95,14.9464,14.9292,14.9076,14.8891,14.8787,14.8795,14.8922,14.9154,14.9455,14.9768,15.0013,15.0098,14.9911,14.9337,14.8255,14.6549,14.4116,14.0868,13.6741,13.1701,12.5745,11.8902,11.1236,10.2838,9.3823,8.4323,7.4473,6.4409,5.4249,4.4096,3.4026,2.4089,1.4312,0.46995,-0.47587,-1.4084,-2.3302,-3.2439,-4.1519,-5.0564,-5.9588,-6.8606,-7.7627,-8.666,-9.5713,-10.4791,-11.3895,-12.3022,-13.2159,-14.1282,-15.0358,-15.9336,-16.8157,-17.6744,-18.5012,-19.2865,-20.0202,-20.6916,-21.29,HEA188,N,Marche05,Cycle_1
